# t x1 y1 x2 y2 x3 y3
    3.080000   -0.927005   -0.277693    1.004662    0.206351   -0.077657    0.071342
    3.090000   -0.932660   -0.273677    1.000896    0.210856   -0.068235    0.062821
    3.100000   -0.938184   -0.269613    0.997020    0.215344   -0.058837    0.054269
    3.110000   -0.943575   -0.265504    0.993033    0.219812   -0.049458    0.045692
    3.120000   -0.948838   -0.261352    0.988934    0.224260   -0.040096    0.037092
    3.130000   -0.953972   -0.257159    0.984720    0.228685   -0.030749    0.028474
    3.140000   -0.958979   -0.252929    0.980391    0.233086   -0.021412    0.019843
    3.150000   -0.963861   -0.248663    0.975944    0.237461   -0.012082    0.011203
    3.160000   -0.968621   -0.244365    0.971378    0.241808   -0.002757    0.002557
    3.170000   -0.973258   -0.240035    0.966691    0.246125    0.006567   -0.006090
    3.180000   -0.977775   -0.235676    0.961881    0.250410    0.015894   -0.014734
    3.190000   -0.982174   -0.231290    0.956948    0.254662    0.025226   -0.023371
    3.200000   -0.986456   -0.226879    0.951889    0.258877    0.034567   -0.031997
    3.210000   -0.990623   -0.222445    0.946703    0.263053    0.043920   -0.040608
    3.220000   -0.994676   -0.217989    0.941388    0.267188    0.053288   -0.049199
    3.230000   -0.998617   -0.213513    0.935943    0.271280    0.062674   -0.057767
    3.240000   -1.002448   -0.209017    0.930366    0.275324    0.072082   -0.066307
    3.250000   -1.006170   -0.204505    0.924655    0.279319    0.081515   -0.074814
    3.260000   -1.009785   -0.199976    0.918810    0.283262    0.090975   -0.083286
    3.270000   -1.013294   -0.195433    0.912829    0.287149    0.100465   -0.091716
    3.280000   -1.016699   -0.190876    0.906710    0.290977    0.109989   -0.100101
    3.290000   -1.020001   -0.186307    0.900453    0.294744    0.119548   -0.108437
    3.300000   -1.023202   -0.181726    0.894056    0.298444    0.129146   -0.116718
    3.310000   -1.026303   -0.177135    0.887518    0.302076    0.138785   -0.124940
    3.320000   -1.029306   -0.172535    0.880838    0.305634    0.148468   -0.133100
    3.330000   -1.032212   -0.167925    0.874016    0.309116    0.158196   -0.141191
    3.340000   -1.035022   -0.163308    0.867050    0.312517    0.167972   -0.149209
    3.350000   -1.037738   -0.158684    0.859940    0.315833    0.177798   -0.157149
    3.360000   -1.040361   -0.154053    0.852685    0.319060    0.187676   -0.165007
